subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S63486682	11/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2115;486;407;1120;816;392;328;553;367;352;352;376;384;520;424;376;848;736;
S63486682	11/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1160;438;920;344;
S63486682	11/September/2018	easy/easy_rw26.txt	6	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	3398;830;449;1183;401;408;560;1040;447;456;
S63486682	11/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2094;375;407;361;439;1050;886;
S63486682	11/September/2018	medium/differentsizes.txt	8	2	5	7	3	1	p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1744;399;680;1352;369;896;
S63486682	11/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2093;800;408;399;1201;480;872;
S63486682	11/September/2018	medium/labyrinth.txt	10	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2999;408;512;496;656;616;504;504;1008;1049;551;
S63486682	11/September/2018	medium/tube_cost.txt	11	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1362;1583;448;761;398;377;416;903;465;952;336;522;502;856;600;913;
S63486682	11/September/2018	hard/tradeoff4alt.txt	12	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	3177;648;439;696;448;936;407;1121;529;
S63486682	11/September/2018	hard/museum.txt	13	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1212;391;1328;2864;447;1889;920;400;
S63486682	11/September/2018	hard/tradeoff5alt.txt	14	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	3091;384;337;431;647;392;697;400;912;400;784;384;360;
S63486682	11/September/2018	hard/tradeoff7alt.txt	15	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	1889;370;478;472;567;593;439;817;608;
S64447835	14/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2446;381;364;371;404;379;857;
S64447835	14/September/2018	easy/easy_cost14.txt	5	8	10	13	2	1	p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);	1242;550;814;538;379;1674;984;340;353;377;411;380;
S64447835	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1697;519;291;1264;927;384;360;307;332;245;1161;313;446;276;342;437;441;489;
S64447835	14/September/2018	easy/easy_rw26.txt	7	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	898;1081;525;651;728;562;
S64447835	14/September/2018	medium/tube_cost.txt	8	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1617;854;498;744;650;1133;598;837;431;1020;387;339;290;517;353;742;
S64447835	14/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2201;284;295;858;301;461;855;
S64447835	14/September/2018	medium/differentsizes.txt	10	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1914;409;914;365;347;984;786;701;
S64447835	14/September/2018	medium/labyrinth.txt	11	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	991;470;522;284;387;1216;381;319;484;618;1163;284;326;
S64447835	14/September/2018	hard/tradeoff7alt.txt	12	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2557;434;476;419;428;589;338;829;365;
S64447835	14/September/2018	hard/museum.txt	13	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1343;280;375;948;587;307;1206;341;723;305;332;302;362;319;492;1218;415;880;
S64447835	14/September/2018	hard/tradeoff4alt.txt	14	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2384;383;330;779;322;462;291;805;368;1343;279;526;560;797;568;
S64447835	14/September/2018	hard/tradeoff5alt.txt	15	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	4324;416;392;384;428;370;364;403;378;405;847;573;258;
S65033165	14/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3308;529;455;506;690;1267;837;
S65033165	14/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1534;638;512;1296;503;1027;
S65033165	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	3124;408;480;894;1604;568;592;477;468;493;411;434;483;592;480;512;742;676;
S65033165	14/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1901;529;912;525;
S65033165	14/September/2018	medium/tube_cost.txt	8	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1522;4056;470;669;623;1466;454;1592;572;1520;362;526;515;629;425;943;
S65033165	14/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1301;559;981;664;998;451;495;
S65033165	14/September/2018	medium/differentsizes.txt	10	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	3560;435;1514;375;408;672;527;969;
S65033165	14/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1903;498;478;510;840;564;949;
S65033165	14/September/2018	hard/tradeoff7alt.txt	12	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	2531;466;474;1064;450;705;500;458;466;688;862;
S65033165	14/September/2018	hard/tradeoff5alt.txt	13	9	14	18	2	0	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);	2705;553;419;500;2725;620;805;411;634;539;611;388;442;447;1069;439;379;
S65033165	14/September/2018	hard/tradeoff4alt.txt	14	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1956;441;433;762;593;399;480;408;570;729;805;646;814;878;484;
S65033165	14/September/2018	hard/museum.txt	15	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1517;759;1466;776;512;627;986;428;1174;385;431;395;433;479;660;1066;814;446;
S65957857	14/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3417;383;367;410;333;1036;802;
S65957857	14/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2082;367;324;782;785;307;349;337;353;456;351;350;407;352;339;296;748;536;
S65957857	14/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1130;581;793;260;
S65957857	14/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	969;602;353;1810;414;274;437;1025;297;239;
S65957857	14/September/2018	medium/tube_cost.txt	8	18	19	21	7	6	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1649;1572;450;940;292;484;336;869;309;1126;331;714;271;1016;280;402;354;338;741;713;
S65957857	14/September/2018	medium/differentsizes.txt	9	2	5	7	3	1	p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2230;330;309;618;316;854;
S65957857	14/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1123;353;468;354;565;477;820;
S65957857	14/September/2018	medium/labyrinth.txt	11	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2462;330;376;322;1198;364;1159;352;852;330;312;
S65957857	14/September/2018	hard/tradeoff7alt.txt	12	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	1964;313;365;496;326;517;323;915;277;
S65957857	14/September/2018	hard/tradeoff4alt.txt	13	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2044;338;312;2758;302;430;642;312;337;407;340;510;664;872;338;
S65957857	14/September/2018	hard/museum.txt	14	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1348;336;1069;2343;361;1043;769;285;
S65957857	14/September/2018	hard/tradeoff5alt.txt	15	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	2116;373;843;301;415;322;518;356;355;398;1154;272;588;
S6706391	13/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2810;431;761;329;
S6706391	13/September/2018	easy/easy_rw26.txt	5	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	2171;691;446;1780;439;290;362;556;328;306;
S6706391	13/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1851;377;345;322;352;1583;752;
S6706391	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2265;321;353;367;964;322;250;283;273;323;322;306;290;305;347;289;374;761;
S6706391	13/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1402;367;329;315;3158;448;876;
S6706391	13/September/2018	medium/labyrinth.txt	9	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1102;321;360;383;3512;344;370;327;683;304;314;
S6706391	13/September/2018	medium/tube_cost.txt	10	6	7	9	3	2	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1326;384;633;534;376;1764;524;800;
S6706391	13/September/2018	medium/differentsizes.txt	11	2	5	7	3	1	p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1096;360;453;1468;329;737;
S6706391	13/September/2018	hard/museum.txt	12	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1305;375;542;1551;282;282;1169;314;
S6706391	13/September/2018	hard/tradeoff5alt.txt	13	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	1856;376;314;352;376;393;462;823;338;400;996;476;415;
S6706391	13/September/2018	hard/tradeoff7alt.txt	14	5	7	12	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(5,6);p(4,6);p(3,6);p(3,5);	2470;1521;469;424;500;495;418;537;1218;374;385;
S6706391	13/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	2530;353;368;375;449;711;1351;949;428;
S67143709	13/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1753;544;713;433;
S67143709	13/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	1494;528;514;680;962;400;
S67143709	13/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	5906;384;418;448;463;1203;826;
S67143709	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2708;479;416;835;1055;482;512;481;466;527;706;448;432;432;450;488;882;657;
S67143709	13/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2210;543;495;499;1378;464;752;
S67143709	13/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1571;815;722;513;1001;433;457;
S67143709	13/September/2018	medium/tube_cost.txt	10	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1448;1907;448;770;400;383;627;1295;403;736;400;419;447;752;418;728;
S67143709	13/September/2018	medium/differentsizes.txt	11	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1280;386;992;432;530;560;626;799;
S67143709	13/September/2018	hard/museum.txt	12	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1119;512;1409;1660;489;496;1113;353;625;385;528;415;386;368;485;1086;647;434;
S67143709	13/September/2018	hard/tradeoff5alt.txt	13	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	3100;479;403;432;1065;681;576;450;512;416;434;447;696;483;736;465;449;479;803;432;408;
S67143709	13/September/2018	hard/tradeoff7alt.txt	14	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	2562;433;817;770;399;417;431;434;449;688;642;
S67143709	13/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2632;432;447;594;480;786;656;963;432;
S67249347	11/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2267;495;849;431;
S67249347	11/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2627;432;542;894;1254;406;430;442;494;428;482;472;424;518;620;460;693;621;
S67249347	11/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	7029;595;400;922;947;347;
S67249347	11/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	6659;388;394;348;424;850;854;
S67249347	11/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3156;472;486;550;787;516;869;
S67249347	11/September/2018	medium/differentsizes.txt	9	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2604;461;1595;437;601;765;367;1114;369;832;
S67249347	11/September/2018	medium/labyrinth.txt	10	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2195;501;1270;392;991;376;630;546;951;375;402;
S67249347	11/September/2018	medium/tube_cost.txt	11	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1517;851;399;1161;342;619;486;1094;409;675;390;480;509;633;404;752;
S67249347	11/September/2018	hard/museum.txt	12	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1857;685;1382;3059;457;1572;987;395;
S67249347	11/September/2018	hard/tradeoff4alt.txt	13	10	15	18	3	1	p(6,0);p(7,0);p(8,0);p(9,0);p(9,1);p(9,2);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	6987;988;352;1051;407;466;347;1001;438;971;562;395;346;643;477;1019;279;
S67249347	11/September/2018	hard/tradeoff5alt.txt	14	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	6644;383;402;468;479;475;516;610;319;1148;694;516;356;
S67249347	11/September/2018	hard/tradeoff7alt.txt	15	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	6988;342;411;1793;327;431;507;385;384;504;448;1020;540;810;374;
S67813321	13/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1489;536;416;1008;1944;337;343;312;488;392;368;336;352;408;345;511;560;728;
S67813321	13/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1635;815;481;1152;295;496;
S67813321	13/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2241;417;408;351;320;873;984;
S67813321	13/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1287;424;793;352;
S67813321	13/September/2018	medium/differentsizes.txt	8	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1434;513;1096;312;311;361;423;856;
S67813321	13/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1002;743;441;479;697;287;256;
S67813321	13/September/2018	medium/tube_cost.txt	10	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	8710;1128;537;311;816;1416;425;1976;663;1792;424;344;328;336;304;768;
S67813321	13/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1363;319;376;688;2009;375;640;
S67813321	13/September/2018	hard/tradeoff4alt.txt	12	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1854;401;463;2016;696;312;360;432;832;377;423;681;551;800;312;
S67813321	13/September/2018	hard/tradeoff5alt.txt	13	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	3436;432;384;400;1200;312;296;344;312;472;336;296;344;312;960;304;384;
S67813321	13/September/2018	hard/tradeoff7alt.txt	14	6	6	8	3	3	p(3,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	1911;409;351;353;1103;593;679;
S67813321	13/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1297;375;648;1312;352;1544;648;344;
S68046782	11/September/2018	easy/easy_rw29.txt	4	13	16	18	2	1	p(4,1);p(3,1);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	5595;320;288;336;352;1088;320;372;368;337;287;368;304;359;321;989;687;
S68046782	11/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	4100;771;721;351;
S68046782	11/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1445;351;353;1376;1124;416;351;353;351;1077;335;481;720;352;852;319;1105;432;
S68046782	11/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	1899;447;367;705;323;369;351;513;896;319;
S68046782	11/September/2018	medium/tube_cost.txt	8	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1314;1200;304;676;288;255;689;911;645;464;368;336;304;591;321;843;
S68046782	11/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3202;559;384;480;1012;368;1072;
S68046782	11/September/2018	medium/differentsizes.txt	10	2	5	7	3	1	p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1356;687;337;1072;320;883;
S68046782	11/September/2018	medium/labyrinth.txt	11	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	928;335;359;300;512;352;353;400;928;371;416;
S68046782	11/September/2018	hard/tradeoff7alt.txt	12	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2013;338;304;1041;351;337;383;340;369;415;560;817;415;660;737;
