subject	date	video	rating	time	trialNo
S27054957	14/September/2018	gardenSL.mp4	2	10943	19
S27054957	14/September/2018	whichway1OL.mp4	5	9241	20
S27054957	14/September/2018	easyrw49SL.mp4	2	16316	22
S27054957	14/September/2018	gardenSUL.mp4	1	21539	23
S27054957	14/September/2018	extremeSUL23.mp4	2	16655	24
S27054957	14/September/2018	extremeSL10.mp4	2	12293	25
S27054957	14/September/2018	extremeOL10.mp4	5	14417	26
S27054957	14/September/2018	whichway3OUL.mp4	3	21630	27
S27054957	14/September/2018	gardenOL.mp4	4	10012	28
S27054957	14/September/2018	easyrw49OL.mp4	5	11190	29
S27054957	14/September/2018	whichway2SL.mp4	3	11937	30
S27054957	14/September/2018	courtOUL.mp4	5	13835	31
S27054957	14/September/2018	easyrw49SUL.mp4	2	13438	32
S28676182	11/September/2018	whichway4SUL.mp4	4	11483	4
S28676182	11/September/2018	courtOL.mp4	5	6431	5
S28676182	11/September/2018	courtSUL.mp4	2	18073	6
S28676182	11/September/2018	courtSL.mp4	4	10292	8
S28676182	11/September/2018	gardenSL.mp4	4	7802	9
S28676182	11/September/2018	extremeSL10.mp4	4	9757	11
S28676182	11/September/2018	tworoomsSL.mp4	4	7264	12
S28676182	11/September/2018	gardenOL.mp4	4	7190	13
S28676182	11/September/2018	easyrw49SUL.mp4	2	11353	14
S28676182	11/September/2018	whichway1OL.mp4	5	-3591526	15
S28676182	11/September/2018	easyrw49SL.mp4	4	8766	16
S28676182	11/September/2018	whichway2SL.mp4	4	8669	17
S28676182	11/September/2018	whichway3OUL.mp4	3	11024	18
S28676182	11/September/2018	extremeOUL23.mp4	3	16035	19
S28676182	11/September/2018	easyrw49OL.mp4	4	7502	20
S28676182	11/September/2018	extremeOL10.mp4	4	8364	21
S28676182	11/September/2018	extremeSUL23.mp4	3	24965	22
S28676182	11/September/2018	tworoomsOL.mp4	4	8383	23
S28676182	11/September/2018	courtOUL.mp4	4	9917	24
S28676182	11/September/2018	gardenSUL.mp4	1	17556	25
S28676182	11/September/2018	easyrw49OUL.mp4	4	12159	26
S28676182	11/September/2018	gardenOUL.mp4	4	12436	27
S28676182	11/September/2018	tworoomsOUL.mp4	4	11617	28
S28676182	11/September/2018	practice3.mp4	1	13816	30
S28676182	11/September/2018	tworoomsSUL.mp4	2	10678	31
S28706366	11/September/2018	whichway3OUL.mp4	4	12133	4
S28706366	11/September/2018	extremeOUL23.mp4	4	21017	5
S28706366	11/September/2018	courtSL.mp4	4	17701	6
S28706366	11/September/2018	courtSUL.mp4	2	35815	8
S28706366	11/September/2018	whichway2SL.mp4	3	89776	9
S28706366	11/September/2018	easyrw49SL.mp4	5	22953	10
S28706366	11/September/2018	gardenSL.mp4	5	39438	11
S28706366	11/September/2018	extremeOL10.mp4	4	58482	12
S28706366	11/September/2018	gardenOUL.mp4	4	17539	13
S28706366	11/September/2018	courtOL.mp4	5	12603	14
S28706366	11/September/2018	courtOUL.mp4	4	15867	15
S28706366	11/September/2018	easyrw49OL.mp4	5	18158	16
S28706366	11/September/2018	extremeSUL23.mp4	5	28952	17
S28706366	11/September/2018	whichway1OL.mp4	5	7723	18
S28706366	11/September/2018	tworoomsOUL.mp4	3	11748	20
S28706366	11/September/2018	practice3.mp4	1	17333	21
S28706366	11/September/2018	gardenOL.mp4	4	7010	22
S28706366	11/September/2018	tworoomsSUL.mp4	4	16267	23
S28706366	11/September/2018	easyrw49OUL.mp4	4	13348	24
S28706366	11/September/2018	extremeSL10.mp4	5	10152	25
S28706366	11/September/2018	tworoomsSL.mp4	5	7159	26
S28706366	11/September/2018	tworoomsOL.mp4	5	7070	27
S28706366	11/September/2018	gardenSUL.mp4	4	21320	30
S28706366	11/September/2018	easyrw49SUL.mp4	4	21809	31
S28706366	11/September/2018	whichway4SUL.mp4	2	51327	32
S30983862	14/September/2018	practice3.mp4	1	14002	4
S30983862	14/September/2018	extremeSL10.mp4	5	9447	5
S30983862	14/September/2018	gardenOL.mp4	5	7283	6
S30983862	14/September/2018	easyrw49OUL.mp4	5	10800	7
S30983862	14/September/2018	tworoomsSUL.mp4	5	11705	8
S30983862	14/September/2018	gardenOUL.mp4	4	-3585645	9
S30983862	14/September/2018	courtOUL.mp4	5	11536	10
S30983862	14/September/2018	easyrw49OL.mp4	5	8085	11
S30983862	14/September/2018	tworoomsOL.mp4	5	6458	13
S30983862	14/September/2018	whichway2SL.mp4	5	8592	14
S30983862	14/September/2018	whichway3OUL.mp4	5	10872	15
S30983862	14/September/2018	tworoomsOUL.mp4	5	10200	16
S30983862	14/September/2018	extremeSUL23.mp4	5	15311	17
S30983862	14/September/2018	whichway1OL.mp4	5	7677	18
S30983862	14/September/2018	easyrw49SUL.mp4	5	12286	19
S30983862	14/September/2018	courtSL.mp4	5	4959	20
S30983862	14/September/2018	easyrw49SL.mp4	5	7498	22
S30983862	14/September/2018	courtOL.mp4	5	5658	23
S30983862	14/September/2018	courtSUL.mp4	5	10893	24
S30983862	14/September/2018	tworoomsSL.mp4	5	6784	26
S30983862	14/September/2018	gardenSUL.mp4	4	14447	27
S30983862	14/September/2018	gardenSL.mp4	5	6819	28
S30983862	14/September/2018	extremeOUL23.mp4	5	15365	29
S30983862	14/September/2018	extremeOL10.mp4	5	7889	31
S30983862	14/September/2018	whichway4SUL.mp4	5	11333	32
S31880173	13/September/2018	gardenOUL.mp4	5	37741	4
S31880173	13/September/2018	tworoomsOL.mp4	5	6942	5
S31880173	13/September/2018	tworoomsSL.mp4	4	9689	6
S31880173	13/September/2018	easyrw49SUL.mp4	2	10856	7
S31880173	13/September/2018	easyrw49OL.mp4	5	7764	8
S31880173	13/September/2018	gardenSUL.mp4	1	13287	9
S31880173	13/September/2018	practice3.mp4	1	13059	10
S31880173	13/September/2018	courtOL.mp4	5	7114	12
S31880173	13/September/2018	gardenSL.mp4	4	18088	13
S31880173	13/September/2018	extremeSL10.mp4	3	16114	14
S31880173	13/September/2018	easyrw49SL.mp4	3	8481	15
S31880173	13/September/2018	whichway4SUL.mp4	2	11926	16
S31880173	13/September/2018	whichway2SL.mp4	3	13810	17
S31880173	13/September/2018	courtSUL.mp4	1	18851	18
S31880173	13/September/2018	whichway1OL.mp4	5	7445	19
S31880173	13/September/2018	tworoomsSUL.mp4	1	10893	21
S31880173	13/September/2018	courtOUL.mp4	5	9589	22
S31880173	13/September/2018	extremeOL10.mp4	5	8068	25
S31880173	13/September/2018	whichway3OUL.mp4	5	10386	26
S31880173	13/September/2018	extremeSUL23.mp4	2	15401	27
S31880173	13/September/2018	gardenOL.mp4	5	7975	28
S31880173	13/September/2018	extremeOUL23.mp4	5	14872	29
S31880173	13/September/2018	easyrw49OUL.mp4	5	11584	30
S31880173	13/September/2018	tworoomsOUL.mp4	5	10233	31
S31880173	13/September/2018	courtSL.mp4	3	9022	32
S32389075	14/September/2018	courtSUL.mp4	4	28907	4
S32389075	14/September/2018	whichway3OUL.mp4	5	11063	5
S32389075	14/September/2018	gardenSUL.mp4	4	39299	6
S32389075	14/September/2018	courtOUL.mp4	5	13775	7
S32389075	14/September/2018	gardenOUL.mp4	5	15907	8
S32389075	14/September/2018	practice3.mp4	1	29123	9
S32389075	14/September/2018	courtSL.mp4	5	7315	10
S32389075	14/September/2018	easyrw49OUL.mp4	5	10954	12
S32389075	14/September/2018	extremeOL10.mp4	5	13383	13
S32389075	14/September/2018	extremeSUL23.mp4	3	16018	14
S32389075	14/September/2018	tworoomsSUL.mp4	2	16531	15
S32389075	14/September/2018	easyrw49SUL.mp4	4	16850	16
S32389075	14/September/2018	courtOL.mp4	5	13846	17
S32389075	14/September/2018	whichway1OL.mp4	5	7957	18
S32389075	14/September/2018	gardenSL.mp4	3	20832	19
S32389075	14/September/2018	tworoomsOUL.mp4	5	23228	20
S32389075	14/September/2018	easyrw49OL.mp4	4	11851	21
S32389075	14/September/2018	tworoomsSL.mp4	3	16088	22
S32389075	14/September/2018	tworoomsOL.mp4	5	5366	23
S32389075	14/September/2018	easyrw49SL.mp4	5	10992	24
S32389075	14/September/2018	whichway2SL.mp4	4	15417	25
S32389075	14/September/2018	whichway4SUL.mp4	2	12250	26
S32389075	14/September/2018	extremeSL10.mp4	3	15126	27
S32389075	14/September/2018	extremeOUL23.mp4	5	20608	28
S32389075	14/September/2018	gardenOL.mp4	5	10699	29
S33647498	11/September/2018	whichway1OL.mp4	5	7919	4
S33647498	11/September/2018	tworoomsSL.mp4	4	11875	6
S33647498	11/September/2018	easyrw49OUL.mp4	4	12064	7
S33647498	11/September/2018	practice3.mp4	1	15357	8
S33647498	11/September/2018	whichway4SUL.mp4	3	16206	9
S33647498	11/September/2018	gardenSL.mp4	5	11621	10
S33647498	11/September/2018	easyrw49SL.mp4	5	9946	11
S33647498	11/September/2018	courtOUL.mp4	4	10293	12
S33647498	11/September/2018	gardenOUL.mp4	3	12852	13
S33647498	11/September/2018	extremeSL10.mp4	5	9087	14
S33647498	11/September/2018	extremeSUL23.mp4	2	-3582874	16
S33647498	11/September/2018	gardenSUL.mp4	1	16811	17
S33647498	11/September/2018	whichway3OUL.mp4	3	13874	18
S33647498	11/September/2018	extremeOUL23.mp4	3	15291	20
S33647498	11/September/2018	easyrw49SUL.mp4	2	12963	21
S33647498	11/September/2018	tworoomsSUL.mp4	3	10295	22
S33647498	11/September/2018	tworoomsOL.mp4	4	68615	23
S33647498	11/September/2018	gardenOL.mp4	5	7326	24
S33647498	11/September/2018	easyrw49OL.mp4	5	8943	25
S33647498	11/September/2018	extremeOL10.mp4	5	10570	26
S33647498	11/September/2018	whichway2SL.mp4	4	8774	27
S33647498	11/September/2018	courtSL.mp4	5	6309	28
S33647498	11/September/2018	courtSUL.mp4	1	12698	29
S33647498	11/September/2018	courtOL.mp4	5	7163	30
S33647498	11/September/2018	tworoomsOUL.mp4	2	10968	31
S34404042	13/September/2018	tworoomsOUL.mp4	4	11640	5
S34404042	13/September/2018	whichway4SUL.mp4	4	12795	6
S34404042	13/September/2018	extremeOUL23.mp4	4	17621	7
S34404042	13/September/2018	courtSUL.mp4	4	12744	8
S34404042	13/September/2018	gardenSL.mp4	4	10163	9
S34404042	13/September/2018	easyrw49OUL.mp4	3	11839	10
S34404042	13/September/2018	extremeOL10.mp4	5	8070	11
S34404042	13/September/2018	easyrw49OL.mp4	4	8257	12
S34404042	13/September/2018	gardenOUL.mp4	4	14971	13
S34404042	13/September/2018	gardenSUL.mp4	3	15504	15
S34404042	13/September/2018	whichway2SL.mp4	3	9771	16
S34404042	13/September/2018	courtSL.mp4	4	9054	18
S34404042	13/September/2018	extremeSUL23.mp4	3	16373	19
S34404042	13/September/2018	easyrw49SL.mp4	5	10025	20
S34404042	13/September/2018	courtOUL.mp4	4	15911	21
S34404042	13/September/2018	easyrw49SUL.mp4	3	10189	22
S34404042	13/September/2018	whichway1OL.mp4	5	9547	24
S34404042	13/September/2018	tworoomsOL.mp4	4	8075	25
S34404042	13/September/2018	courtOL.mp4	4	8008	26
S34404042	13/September/2018	gardenOL.mp4	4	9735	27
S34404042	13/September/2018	extremeSL10.mp4	3	10650	28
S34404042	13/September/2018	practice3.mp4	1	11998	29
S34404042	13/September/2018	tworoomsSUL.mp4	2	11125	30
S34404042	13/September/2018	whichway3OUL.mp4	4	9906	31
S34404042	13/September/2018	tworoomsSL.mp4	4	11958	32
S35185193	13/September/2018	courtOUL.mp4	5	11253	5
S35185193	13/September/2018	tworoomsOUL.mp4	5	13382	6
S35185193	13/September/2018	extremeSL10.mp4	4	18159	7
S35185193	13/September/2018	easyrw49OUL.mp4	5	14979	8
S35185193	13/September/2018	tworoomsOL.mp4	5	9371	9
S35185193	13/September/2018	gardenOUL.mp4	5	18285	10
S35185193	13/September/2018	gardenSL.mp4	3	17469	11
S35185193	13/September/2018	easyrw49SUL.mp4	3	14071	13
S35185193	13/September/2018	courtSL.mp4	3	12358	14
S35185193	13/September/2018	extremeOUL23.mp4	5	16800	15
S35185193	13/September/2018	gardenOL.mp4	5	11463	16
S35185193	13/September/2018	whichway3OUL.mp4	5	11782	17
S35185193	13/September/2018	whichway4SUL.mp4	2	12087	18
S35185193	13/September/2018	courtSUL.mp4	5	22966	20
S35185193	13/September/2018	whichway2SL.mp4	4	17417	21
S35185193	13/September/2018	easyrw49OL.mp4	4	14357	22
S35185193	13/September/2018	tworoomsSL.mp4	5	8804	23
S35185193	13/September/2018	extremeOL10.mp4	5	10547	24
S35185193	13/September/2018	extremeSUL23.mp4	3	27241	25
S35185193	13/September/2018	whichway1OL.mp4	5	13632	26
S35185193	13/September/2018	tworoomsSUL.mp4	1	23945	27
S35185193	13/September/2018	practice3.mp4	1	17762	28
S35185193	13/September/2018	gardenSUL.mp4	1	14571	30
S35185193	13/September/2018	courtOL.mp4	5	8511	31
S35185193	13/September/2018	easyrw49SL.mp4	5	26244	32
S35674788	13/September/2018	whichway4SUL.mp4	5	9826	4
S35674788	13/September/2018	extremeSUL23.mp4	5	18914	5
S35674788	13/September/2018	gardenSL.mp4	3	6747	6
S35674788	13/September/2018	whichway1OL.mp4	5	9340	8
S35674788	13/September/2018	tworoomsOL.mp4	5	6234	9
S35674788	13/September/2018	tworoomsOUL.mp4	4	11483	10
S35674788	13/September/2018	whichway3OUL.mp4	5	10114	11
S35674788	13/September/2018	courtSL.mp4	5	6677	12
S35674788	13/September/2018	easyrw49OUL.mp4	5	10354	13
S35674788	13/September/2018	courtOUL.mp4	4	9663	14
S35674788	13/September/2018	gardenOUL.mp4	4	11742	15
S35674788	13/September/2018	gardenOL.mp4	5	7884	16
S35674788	13/September/2018	extremeOL10.mp4	5	8143	18
S35674788	13/September/2018	courtSUL.mp4	4	11461	19
S35674788	13/September/2018	easyrw49SUL.mp4	3	9863	20
S35674788	13/September/2018	tworoomsSUL.mp4	2	10020	22
S35674788	13/September/2018	easyrw49SL.mp4	4	8900	23
S35674788	13/September/2018	courtOL.mp4	5	7859	25
S35674788	13/September/2018	tworoomsSL.mp4	5	7239	26
S35674788	13/September/2018	extremeOUL23.mp4	5	14608	27
S35674788	13/September/2018	easyrw49OL.mp4	5	8674	28
S35674788	13/September/2018	practice3.mp4	1	13210	29
S35674788	13/September/2018	gardenSUL.mp4	1	11759	30
S35674788	13/September/2018	extremeSL10.mp4	5	9873	31
S35674788	13/September/2018	whichway2SL.mp4	5	7892	32
S35956460	13/September/2018	tworoomsOL.mp4	5	12937	4
S35956460	13/September/2018	extremeSL10.mp4	3	16814	5
S35956460	13/September/2018	practice3.mp4	2	9421	6
S35956460	13/September/2018	whichway1OL.mp4	3	10314	7
S35956460	13/September/2018	gardenOUL.mp4	5	24947	8
S35956460	13/September/2018	courtSL.mp4	5	7553	9
S35956460	13/September/2018	extremeOL10.mp4	5	10332	10
S35956460	13/September/2018	gardenSUL.mp4	1	15969	12
S35956460	13/September/2018	extremeSUL23.mp4	1	19140	13
S35956460	13/September/2018	whichway2SL.mp4	5	12286	15
S35956460	13/September/2018	extremeOUL23.mp4	5	33520	16
S35956460	13/September/2018	gardenSL.mp4	5	11512	17
S35956460	13/September/2018	easyrw49SL.mp4	5	22181	18
S35956460	13/September/2018	easyrw49SUL.mp4	5	14815	19
S35956460	13/September/2018	whichway4SUL.mp4	1	11781	20
S35956460	13/September/2018	easyrw49OUL.mp4	5	10992	21
S35956460	13/September/2018	whichway3OUL.mp4	5	15413	22
S35956460	13/September/2018	courtSUL.mp4	5	15507	23
S35956460	13/September/2018	courtOL.mp4	5	21924	24
S35956460	13/September/2018	tworoomsOUL.mp4	5	14592	27
S35956460	13/September/2018	courtOUL.mp4	5	22511	28
S35956460	13/September/2018	easyrw49OL.mp4	5	8314	29
S35956460	13/September/2018	tworoomsSUL.mp4	5	16763	30
S35956460	13/September/2018	tworoomsSL.mp4	5	9693	31
S35956460	13/September/2018	gardenOL.mp4	5	11541	32
S36311954	13/September/2018	courtSL.mp4	5	11839	4
S36311954	13/September/2018	gardenSL.mp4	5	8224	5
S36311954	13/September/2018	whichway4SUL.mp4	4	12758	6
S36311954	13/September/2018	extremeSL10.mp4	5	10439	7
S36311954	13/September/2018	easyrw49SL.mp4	5	11388	8
S36311954	13/September/2018	extremeOL10.mp4	5	10236	10
S36311954	13/September/2018	tworoomsSL.mp4	4	15137	11
S36311954	13/September/2018	extremeOUL23.mp4	3	23810	12
S36311954	13/September/2018	easyrw49SUL.mp4	3	15757	13
S36311954	13/September/2018	whichway1OL.mp4	5	8005	15
S36311954	13/September/2018	extremeSUL23.mp4	3	16976	16
S36311954	13/September/2018	tworoomsOUL.mp4	4	14649	17
S36311954	13/September/2018	courtOL.mp4	5	5374	18
S36311954	13/September/2018	courtOUL.mp4	5	8715	19
S36311954	13/September/2018	easyrw49OL.mp4	5	5739	20
S36311954	13/September/2018	whichway2SL.mp4	5	6475	21
S36311954	13/September/2018	gardenOUL.mp4	2	11678	22
S36311954	13/September/2018	courtSUL.mp4	4	11536	23
S36311954	13/September/2018	tworoomsSUL.mp4	3	10109	24
S36311954	13/September/2018	tworoomsOL.mp4	5	7988	26
S36311954	13/September/2018	whichway3OUL.mp4	3	9767	28
S36311954	13/September/2018	gardenSUL.mp4	2	15723	29
S36311954	13/September/2018	easyrw49OUL.mp4	2	14231	30
S36311954	13/September/2018	practice3.mp4	3	25192	31
S36311954	13/September/2018	gardenOL.mp4	5	8509	32
S37247548	14/September/2018	tworoomsSL.mp4	5	8534	4
S37247548	14/September/2018	practice3.mp4	2	17413	5
S37247548	14/September/2018	whichway2SL.mp4	4	11804	6
S37247548	14/September/2018	extremeOL10.mp4	5	9167	7
S37247548	14/September/2018	whichway4SUL.mp4	3	13051	8
S37247548	14/September/2018	gardenOUL.mp4	2	12435	9
S37247548	14/September/2018	easyrw49SL.mp4	5	8956	10
S37247548	14/September/2018	tworoomsOUL.mp4	1	10560	11
S37247548	14/September/2018	gardenSL.mp4	5	7641	12
S37247548	14/September/2018	extremeSUL23.mp4	1	15499	13
S37247548	14/September/2018	tworoomsSUL.mp4	2	11312	16
S37247548	14/September/2018	courtOUL.mp4	1	10339	17
S37247548	14/September/2018	gardenSUL.mp4	1	12298	18
S37247548	14/September/2018	whichway1OL.mp4	2	8450	19
S37247548	14/September/2018	courtOL.mp4	3	7675	20
S37247548	14/September/2018	extremeOUL23.mp4	1	12672	21
S37247548	14/September/2018	easyrw49OUL.mp4	1	9765	22
S37247548	14/September/2018	courtSL.mp4	5	8587	25
S37247548	14/September/2018	extremeSL10.mp4	4	9255	26
S37247548	14/September/2018	whichway3OUL.mp4	1	12729	27
S37247548	14/September/2018	easyrw49OL.mp4	5	8113	28
S37247548	14/September/2018	easyrw49SUL.mp4	1	9337	29
S37247548	14/September/2018	gardenOL.mp4	3	7860	30
S37247548	14/September/2018	courtSUL.mp4	1	10625	31
S37247548	14/September/2018	tworoomsOL.mp4	3	6570	32
S39259375	13/September/2018	easyrw49SL.mp4	4	8423	4
S39259375	13/September/2018	whichway1OL.mp4	4	9080	5
S39259375	13/September/2018	extremeOL10.mp4	4	11123	6
S39259375	13/September/2018	tworoomsOUL.mp4	3	12873	7
S39259375	13/September/2018	extremeOUL23.mp4	3	18182	8
S39259375	13/September/2018	gardenSUL.mp4	3	15398	9
S39259375	13/September/2018	practice3.mp4	1	14383	10
S39259375	13/September/2018	tworoomsSUL.mp4	3	24746	11
S39259375	13/September/2018	tworoomsSL.mp4	3	14632	12
S39259375	13/September/2018	gardenOUL.mp4	3	17271	13
S39259375	13/September/2018	easyrw49OUL.mp4	3	12129	14
S39259375	13/September/2018	courtOL.mp4	4	22979	15
S39259375	13/September/2018	whichway4SUL.mp4	4	24320	16
S39259375	13/September/2018	courtSUL.mp4	4	-3536422	17
S39259375	13/September/2018	whichway3OUL.mp4	4	9194	19
S39259375	13/September/2018	easyrw49OL.mp4	4	8186	20
S39259375	13/September/2018	easyrw49SUL.mp4	4	12081	21
S39259375	13/September/2018	extremeSL10.mp4	4	11383	22
S39259375	13/September/2018	extremeSUL23.mp4	3	37273	23
S39259375	13/September/2018	courtOUL.mp4	4	10208	24
S39259375	13/September/2018	gardenSL.mp4	4	8596	25
S39259375	13/September/2018	whichway2SL.mp4	4	35563	27
S39259375	13/September/2018	gardenOL.mp4	4	8071	29
S39259375	13/September/2018	tworoomsOL.mp4	4	7464	31
S39259375	13/September/2018	courtSL.mp4	4	10561	32
S40216585	11/September/2018	tworoomsSL.mp4	5	7075	4
S40216585	11/September/2018	courtSUL.mp4	2	12227	6
S40216585	11/September/2018	whichway3OUL.mp4	5	12660	7
S40216585	11/September/2018	whichway2SL.mp4	5	7801	8
S40216585	11/September/2018	gardenSUL.mp4	1	13226	9
S40216585	11/September/2018	easyrw49SL.mp4	5	8415	10
S40216585	11/September/2018	whichway4SUL.mp4	5	10818	11
S40216585	11/September/2018	easyrw49OL.mp4	5	9848	12
S40216585	11/September/2018	gardenOUL.mp4	5	13640	13
S40216585	11/September/2018	extremeSL10.mp4	4	9626	14
S40216585	11/September/2018	courtOL.mp4	4	7426	16
S40216585	11/September/2018	tworoomsOL.mp4	4	6347	17
S40216585	11/September/2018	easyrw49OUL.mp4	4	10838	18
S40216585	11/September/2018	tworoomsOUL.mp4	3	9818	19
S40216585	11/September/2018	extremeSUL23.mp4	1	16308	20
S40216585	11/September/2018	extremeOUL23.mp4	5	15792	21
S40216585	11/September/2018	extremeOL10.mp4	4	8102	23
S40216585	11/September/2018	easyrw49SUL.mp4	4	11159	24
S40216585	11/September/2018	practice3.mp4	1	14448	25
S40216585	11/September/2018	courtOUL.mp4	5	9932	26
S40216585	11/September/2018	gardenOL.mp4	5	7509	27
S40216585	11/September/2018	courtSL.mp4	3	5660	28
S40216585	11/September/2018	gardenSL.mp4	3	6437	29
S40216585	11/September/2018	tworoomsSUL.mp4	2	10548	30
S40216585	11/September/2018	whichway1OL.mp4	4	7231	31
S40667849	11/September/2018	gardenOL.mp4	5	9492	4
S40667849	11/September/2018	whichway3OUL.mp4	4	10607	5
S40667849	11/September/2018	gardenSL.mp4	5	6849	6
S40667849	11/September/2018	practice3.mp4	1	13825	7
S40667849	11/September/2018	extremeOUL23.mp4	4	15080	8
S40667849	11/September/2018	whichway2SL.mp4	5	7281	10
S40667849	11/September/2018	tworoomsSL.mp4	5	7235	11
S40667849	11/September/2018	extremeOL10.mp4	5	8580	12
S40667849	11/September/2018	gardenOUL.mp4	4	11889	13
S40667849	11/September/2018	extremeSL10.mp4	5	8240	15
S40667849	11/September/2018	courtOL.mp4	5	6248	16
S40667849	11/September/2018	easyrw49SUL.mp4	4	11601	17
S40667849	11/September/2018	easyrw49SL.mp4	5	7248	18
S40667849	11/September/2018	easyrw49OUL.mp4	3	10969	19
S40667849	11/September/2018	whichway1OL.mp4	5	7004	20
S40667849	11/September/2018	tworoomsOL.mp4	5	6099	21
S40667849	11/September/2018	gardenSUL.mp4	3	12356	23
S40667849	11/September/2018	extremeSUL23.mp4	3	16668	24
S40667849	11/September/2018	tworoomsOUL.mp4	2	10652	26
S40667849	11/September/2018	courtSL.mp4	5	6620	27
S40667849	11/September/2018	courtOUL.mp4	4	10078	28
S40667849	11/September/2018	whichway4SUL.mp4	3	16828	29
S40667849	11/September/2018	easyrw49OL.mp4	4	7932	30
S40667849	11/September/2018	courtSUL.mp4	3	11709	31
S40667849	11/September/2018	tworoomsSUL.mp4	3	11521	32
S42584966	13/September/2018	gardenSUL.mp4	3	15099	4
S42584966	13/September/2018	whichway2SL.mp4	5	6358	5
S42584966	13/September/2018	gardenOUL.mp4	4	13456	6
S42584966	13/September/2018	easyrw49SUL.mp4	3	10459	8
S42584966	13/September/2018	gardenSL.mp4	4	7668	11
S42584966	13/September/2018	extremeOL10.mp4	5	8412	12
S42584966	13/September/2018	courtSL.mp4	5	6475	13
S42584966	13/September/2018	extremeSUL23.mp4	3	17224	14
S42584966	13/September/2018	easyrw49OL.mp4	5	7845	15
S42584966	13/September/2018	tworoomsSL.mp4	5	8119	16
S42584966	13/September/2018	extremeOUL23.mp4	3	12455	17
S42584966	13/September/2018	courtOL.mp4	5	12916	18
S42584966	13/September/2018	courtOUL.mp4	3	11601	19
S42584966	13/September/2018	courtSUL.mp4	3	10105	20
S42584966	13/September/2018	whichway4SUL.mp4	2	11380	21
S42584966	13/September/2018	whichway3OUL.mp4	3	9734	22
S42584966	13/September/2018	practice3.mp4	1	12617	23
S42584966	13/September/2018	tworoomsOUL.mp4	2	10534	24
S42584966	13/September/2018	easyrw49OUL.mp4	2	11778	25
S42584966	13/September/2018	tworoomsOL.mp4	3	6709	26
S42584966	13/September/2018	gardenOL.mp4	5	8889	27
S42584966	13/September/2018	easyrw49SL.mp4	5	8323	28
S42584966	13/September/2018	tworoomsSUL.mp4	3	10581	29
S42584966	13/September/2018	whichway1OL.mp4	5	8915	30
S42584966	13/September/2018	extremeSL10.mp4	5	11658	32
S42638665	11/September/2018	gardenOL.mp4	5	7518	4
S42638665	11/September/2018	whichway1OL.mp4	5	278045	5
S42638665	11/September/2018	gardenOUL.mp4	5	17633	6
S42638665	11/September/2018	extremeSL10.mp4	4	11281	7
S42638665	11/September/2018	whichway3OUL.mp4	5	11392	8
S42638665	11/September/2018	whichway4SUL.mp4	3	10312	9
S42638665	11/September/2018	easyrw49SL.mp4	4	8343	10
S42638665	11/September/2018	whichway2SL.mp4	5	8532	12
S42638665	11/September/2018	gardenSL.mp4	5	7208	14
S42638665	11/September/2018	courtOL.mp4	5	7623	15
S42638665	11/September/2018	extremeOL10.mp4	5	9559	16
S42638665	11/September/2018	easyrw49SUL.mp4	3	12689	17
S42638665	11/September/2018	extremeSUL23.mp4	1	16276	18
S42638665	11/September/2018	courtOUL.mp4	5	10815	19
S42638665	11/September/2018	courtSL.mp4	5	10594	20
S42638665	11/September/2018	courtSUL.mp4	2	10477	22
S42638665	11/September/2018	practice3.mp4	1	15374	23
S42638665	11/September/2018	tworoomsOL.mp4	5	7459	24
S42638665	11/September/2018	easyrw49OUL.mp4	4	11869	25
S42638665	11/September/2018	tworoomsSL.mp4	5	10001	26
S42638665	11/September/2018	tworoomsOUL.mp4	4	12163	27
S42638665	11/September/2018	easyrw49OL.mp4	5	9823	28
S42638665	11/September/2018	tworoomsSUL.mp4	2	16521	29
S42638665	11/September/2018	extremeOUL23.mp4	4	16681	31
S42638665	11/September/2018	gardenSUL.mp4	1	14662	32
S42855525	11/September/2018	gardenOUL.mp4	2	13600	4
S42855525	11/September/2018	gardenSUL.mp4	2	14254	5
S42855525	11/September/2018	courtSL.mp4	5	10112	7
S42855525	11/September/2018	gardenSL.mp4	4	21078	9
S42855525	11/September/2018	whichway3OUL.mp4	4	69155	10
S42855525	11/September/2018	tworoomsOUL.mp4	2	11703	11
S42855525	11/September/2018	gardenOL.mp4	4	8020	12
S42855525	11/September/2018	tworoomsOL.mp4	4	15331	13
S42855525	11/September/2018	extremeSL10.mp4	5	-3374827	14
S42855525	11/September/2018	tworoomsSL.mp4	4	10434	15
S42855525	11/September/2018	whichway2SL.mp4	4	7943	16
S42855525	11/September/2018	extremeOL10.mp4	4	8520	17
S42855525	11/September/2018	courtOL.mp4	5	7227	18
S42855525	11/September/2018	tworoomsSUL.mp4	2	11277	19
S42855525	11/September/2018	courtOUL.mp4	5	24014	21
S42855525	11/September/2018	practice3.mp4	1	13934	22
S42855525	11/September/2018	extremeOUL23.mp4	3	18353	23
S42855525	11/September/2018	easyrw49OL.mp4	3	10235	24
S42855525	11/September/2018	whichway1OL.mp4	4	8424	25
S42855525	11/September/2018	easyrw49OUL.mp4	5	11308	26
S42855525	11/September/2018	easyrw49SUL.mp4	2	11743	27
S42855525	11/September/2018	easyrw49SL.mp4	3	10718	28
S42855525	11/September/2018	courtSUL.mp4	1	10223	29
S42855525	11/September/2018	whichway4SUL.mp4	1	10592	30
