subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S336295	26/October/2016	museum	5	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1374;339;930;2649;462;1245;863;259;
S336295	26/October/2016	courtyard	6	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	3866;593;353;727;409;689;
S336295	26/October/2016	cubicles	7	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	5766;405;520;943;456;448;843;507;1724;684;428;329;
S336295	26/October/2016	cathedral	8	7	8	10	2	1	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);	1681;312;665;823;570;424;769;476;623;
S336295	26/October/2016	ikea	9	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1576;379;443;952;348;926;1073;454;1478;294;337;311;1265;337;466;377;465;395;332;341;
S336295	26/October/2016	garden	10	20	21	24	5	4	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1061;294;335;715;2273;717;1033;262;369;413;702;278;282;348;411;1048;373;692;263;268;501;425;331;
S336295	26/October/2016	tworooms	11	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	2003;316;390;876;374;599;4127;499;658;
S336295	26/October/2016	library	12	15	16	18	4	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	885;363;584;563;978;822;292;367;677;351;418;2727;355;910;284;336;459;
S336295	26/October/2016	roomG	13	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1123;322;364;601;366;389;976;500;681;316;370;377;827;679;409;273;
S336295	26/October/2016	bunker3	14	14	16	19	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	981;285;522;322;350;657;2433;366;1108;356;970;243;300;298;332;301;643;355;
S336295	26/October/2016	labyrinth3	15	11	12	15	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1075;294;339;765;291;368;1409;402;752;275;343;376;654;304;
S337973	28/October/2016	roomG	4	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	3189;552;2042;1918;799;701;2816;357;1758;725;530;884;2165;1673;628;479;
S337973	28/October/2016	ikea	5	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	2245;528;467;1095;663;603;2681;542;1168;417;689;603;1733;529;1230;529;862;602;431;516;
S337973	28/October/2016	garden	6	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1466;479;824;602;3641;553;984;566;1415;589;1131;1081;346;848;382;651;455;910;369;
S337973	28/October/2016	bunker3	7	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	1553;393;848;651;764;603;1056;874;1008;442;
S337973	28/October/2016	library	8	11	12	14	3	3	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	2905;1278;1194;664;836;651;1008;530;1045;406;614;1354;996;
S337973	28/October/2016	cathedral	9	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	2456;442;1537;591;565;1734;381;2902;578;540;542;492;923;
S337973	28/October/2016	lab	10	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1306;429;998;514;2090;345;1044;468;1070;283;872;567;
S337973	28/October/2016	museum	11	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1904;465;1685;837;1021;1315;1123;759;
S337973	28/October/2016	tworooms	12	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1351;380;492;689;628;638;1146;331;787;
S337973	28/October/2016	courtyard	13	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	10428;405;578;812;552;813;
S337973	28/October/2016	labyrinth3	14	15	16	19	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1122;601;530;664;603;528;1218;405;2707;307;578;590;763;394;529;356;910;345;
S337973	28/October/2016	cubicles	15	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	3805;443;2238;552;1035;529;1070;601;2670;1009;516;886;
S34222	26/October/2016	museum	4	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	8623;968;1182;1622;458;460;1114;928;1157;327;450;310;410;454;836;1126;968;650;
S34222	26/October/2016	lab	5	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1397;749;1923;426;2268;656;867;717;
S34222	26/October/2016	cubicles	6	14	17	21	7	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(4,6);p(5,6);p(5,7);	1985;1452;1147;1179;496;744;1144;877;1773;454;958;752;730;466;392;368;424;1134;541;721;
S34222	26/October/2016	courtyard	7	8	9	11	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(2,2);	3723;404;378;470;948;342;536;679;591;852;
S34222	26/October/2016	garden	8	15	17	20	4	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	3749;414;1087;537;3050;570;700;400;419;605;690;368;373;411;459;833;723;779;362;
S34222	26/October/2016	tworooms	9	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1285;470;701;1087;427;707;1755;640;910;
S34222	26/October/2016	cathedral	10	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	2099;403;1199;456;720;1493;692;2590;367;576;1376;366;409;318;398;398;425;569;841;
S34222	26/October/2016	ikea	11	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1126;369;458;1058;379;726;1678;435;1030;510;711;618;853;454;404;425;
S34222	26/October/2016	library	12	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1184;1355;408;662;1089;818;424;685;873;441;725;1074;845;
S34222	26/October/2016	labyrinth3	13	11	12	15	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1045;423;586;858;398;476;2012;532;713;364;631;430;922;360;
S34222	26/October/2016	bunker3	14	14	16	19	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	3885;407;1110;487;457;530;1095;508;1088;518;670;324;362;595;342;520;692;372;
S34222	26/October/2016	roomG	15	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1065;414;455;781;604;583;629;458;795;385;424;686;964;1024;375;322;
S342386	26/October/2016	lab	4	28	30	33	10	8	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	9704;502;1739;1657;6998;600;1664;578;5975;557;560;1115;640;983;936;485;579;513;584;1260;600;859;512;585;497;423;570;436;459;1142;808;529;
S342386	26/October/2016	labyrinth3	5	15	16	19	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1391;396;370;564;435;951;1101;504;1305;769;1862;540;1342;424;480;442;871;473;
S342386	26/October/2016	courtyard	6	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	5811;495;599;611;494;996;
S342386	26/October/2016	museum	7	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1920;1077;1404;1295;756;2648;1007;425;
S342386	26/October/2016	cathedral	8	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1558;467;2017;673;723;2571;485;3142;428;462;509;567;949;
S342386	26/October/2016	roomG	9	8	9	13	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1525;443;457;545;551;600;1336;610;1818;1296;503;433;
S342386	26/October/2016	cubicles	10	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	2202;570;743;1835;1151;654;714;583;1920;920;489;479;
S342386	26/October/2016	tworooms	11	17	22	24	9	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1389;422;382;498;468;604;969;571;891;1536;864;597;1141;567;807;505;648;487;456;537;1316;584;835;
S342386	26/October/2016	garden	12	11	13	16	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1193;507;642;552;2362;501;472;1400;529;1002;562;502;478;1399;424;
S342386	26/October/2016	library	13	11	14	16	3	1	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2132;467;1067;551;1878;522;615;566;611;1328;624;790;617;538;759;
S342386	26/October/2016	ikea	14	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1481;420;495;614;512;479;1384;557;1222;621;737;579;1136;422;422;400;
S342386	26/October/2016	bunker3	15	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1099;398;572;473;495;549;2006;447;783;510;
S34564	26/October/2016	lab	4	28	30	33	10	8	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	5374;515;880;579;25099;669;1083;597;1772;434;392;3225;329;1548;758;222;663;302;372;655;815;585;239;207;823;168;305;465;347;516;263;449;
S34564	26/October/2016	ikea	5	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1247;279;341;836;360;458;5618;323;910;269;395;335;609;396;751;450;1510;318;692;278;
S34564	26/October/2016	museum	6	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1243;221;1341;5207;432;875;483;514;2081;296;799;220;255;360;505;454;1013;176;
S34564	26/October/2016	roomG	7	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1163;332;306;1066;408;858;9085;372;743;273;396;340;768;735;297;272;
S34564	26/October/2016	courtyard	8	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	19076;360;336;556;488;881;
S34564	26/October/2016	bunker3	9	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1109;301;1000;293;464;454;2419;371;745;223;
S34564	26/October/2016	cubicles	10	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	4777;458;1041;598;682;440;730;574;2790;938;282;227;
S34564	26/October/2016	library	11	11	12	14	3	3	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	8789;773;945;858;2639;644;269;545;772;368;324;1604;688;
S34564	26/October/2016	garden	12	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	989;195;832;382;7493;391;859;251;1707;302;349;818;493;546;261;240;388;621;219;
S34564	26/October/2016	labyrinth3	13	16	16	19	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1412;312;287;578;469;624;3912;516;704;269;664;285;782;252;409;308;614;228;
S34564	26/October/2016	tworooms	14	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1273;215;230;299;472;354;17827;521;749;
S34564	26/October/2016	cathedral	15	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1239;278;3524;472;478;2160;435;2165;271;316;326;317;773;
S355417	26/October/2016	bunker3	4	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	2105;516;1284;536;549;1102;2250;701;1100;668;
S355417	26/October/2016	lab	5	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1779;568;1715;850;1349;719;1434;666;2636;517;784;652;
S355417	26/October/2016	roomG	6	8	9	13	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1376;599;620;1569;765;969;5367;802;1799;953;634;685;
S355417	26/October/2016	museum	7	23	26	29	8	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1591;711;1142;3085;652;633;1252;647;1387;399;536;765;583;386;701;2799;421;600;799;598;1388;331;386;684;415;417;716;486;
S355417	26/October/2016	ikea	8	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1616;1161;719;954;698;934;1017;700;2103;450;501;517;1384;519;883;436;663;604;532;614;
S355417	26/October/2016	library	9	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1920;920;750;534;2134;787;414;700;817;451;533;1969;884;
S355417	26/October/2016	courtyard	10	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	4305;551;551;1717;551;982;
S355417	26/October/2016	cubicles	11	14	17	21	7	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	3285;565;1603;1420;584;599;985;632;2151;559;1028;582;1303;851;469;679;887;1199;668;618;
S355417	26/October/2016	tworooms	12	18	22	24	8	6	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1631;788;683;1067;450;517;702;518;1349;785;418;668;532;431;753;501;1187;331;451;601;598;502;816;
S355417	26/October/2016	garden	13	20	21	24	5	4	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1518;541;1279;385;1017;498;2038;450;466;484;1234;383;483;516;437;850;468;597;536;401;516;701;368;
S355417	26/October/2016	labyrinth3	14	15	16	19	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	3656;416;705;931;515;552;767;485;1500;385;467;515;751;483;549;484;1086;885;
S355417	26/October/2016	cathedral	15	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	5544;587;1216;647;635;727;726;1445;388;2317;400;871;813;
S357773	21/October/2016	library	4	12	14	16	3	1	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	9282;3447;401;590;5251;388;1470;419;747;1496;1535;2467;334;526;1008;
S357773	21/October/2016	cathedral	5	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	3206;595;2469;306;694;5449;404;1833;481;494;330;573;936;
S357773	21/October/2016	tworooms	6	9	12	14	3	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1852;356;378;1415;1067;864;3586;403;1264;338;413;498;921;
S357773	21/October/2016	garden	7	11	13	16	3	1	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1521;329;1481;496;7099;484;1049;389;1528;494;447;1538;890;939;338;
S357773	21/October/2016	courtyard	8	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	3429;529;633;2495;366;1188;
S357773	21/October/2016	ikea	9	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	2385;479;378;1863;552;746;4858;802;1481;427;364;559;2222;518;1137;665;1528;407;367;511;
S357773	21/October/2016	lab	10	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2007;387;2042;334;7670;590;1485;1033;1352;451;1203;518;
S357773	21/October/2016	bunker3	11	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	1829;524;1722;392;636;541;2620;389;1549;367;
S357773	21/October/2016	cubicles	12	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	1750;457;4080;463;1492;573;1612;670;4457;1706;378;357;
S357773	21/October/2016	labyrinth3	13	16	16	19	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	2195;332;336;1485;371;626;3184;433;2283;393;1482;643;1440;450;311;432;1302;308;
S357773	21/October/2016	roomG	14	8	9	13	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1485;402;518;1094;656;764;2270;648;2220;1798;418;551;
S357773	21/October/2016	museum	15	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	2771;407;1411;2828;517;2406;397;595;1304;708;1406;455;403;407;1588;828;1045;407;
S365730	26/October/2016	lab	4	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	3414;667;1227;585;2859;531;918;840;
S365730	26/October/2016	bunker3	5	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1736;494;1335;533;511;465;3360;489;987;817;
S365730	26/October/2016	labyrinth3	6	10	12	15	2	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1463;481;424;1031;534;507;2079;451;4723;1013;415;491;1198;510;
S365730	26/October/2016	tworooms	7	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1156;442;401;1141;414;418;3000;420;1153;
S365730	26/October/2016	cathedral	8	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1083;436;1591;491;424;2536;345;4044;374;302;1632;360;371;455;372;429;730;378;823;
S365730	26/October/2016	cubicles	9	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	4576;482;1318;426;1294;442;957;430;1413;995;416;572;
